customer_id,Q01,Q02_1,Q02_2,Q02_3,Q02_4,Q02_5,Q02_6,Q02_7,Q03_1,Q03_2,Q03_3,Q03_4,Q03_5,Q03_6,Q03_7,Q04_1,Q04_2,Q04_3,Q04_4,Q04_5,Q04_6,Q04_7,Q04_8,Q04_9,Q04_10,Q05,Q06,Q07_1,Q07_2,Q07_3,Q07_4,Q07_5,Q07_6,Q07_7,Q07_8,Q07_9,Q07_10,Q08
243,18 - 24,No,No,No,No,Yes,Yes,No,1,4,5,2,1,1,4,4,4,5,4,3,3,2,4,3,5,3,3,1,5,4,3,1,1,1,1,5,2,5
289,18 - 24,No,No,No,No,Yes,No,No,3,3,5,5,3,5,4,4,5,3,4,4,3,5,5,3,2,9,4,5,5,1,5,1,2,2,4,5,3,3
370,35 - 44,No,No,No,No,Yes,No,No,3,3,5,5,2,1,2,3,1,4,5,4,1,1,2,2,4,9,1,1,4,1,2,1,1,2,4,5,1,2
24,18 - 24,No,No,No,No,Yes,No,No,1,5,3,4,5,2,1,1,4,5,4,5,3,4,5,5,3,9,1,3,2,1,1,1,4,2,2,5,2,3
395,50 +,No,No,No,No,Yes,No,No,4,4,2,4,4,2,4,4,3,4,2,4,5,2,3,1,4,9,2,3,3,1,5,3,1,2,5,3,3,4
290,25 - 34,No,No,No,No,Yes,No,Yes,1,4,3,5,2,5,1,1,4,3,4,5,3,3,3,2,4,3,3,1,4,1,3,3,5,2,5,2,4,5
16,18 - 24,No,No,No,No,No,No,No,4,3,4,5,3,1,3,5,3,5,5,4,3,4,1,2,4,0,3,2,3,1,1,4,1,2,1,5,2,2
417,50 +,Yes,No,No,No,Yes,Yes,No,2,5,3,4,2,4,5,3,2,1,2,5,3,3,2,4,2,8,3,2,3,2,2,2,2,2,4,5,1,2
61,18 - 24,No,No,Yes,No,No,Yes,No,5,5,2,2,3,4,5,3,1,1,4,3,2,1,1,3,4,2,1,3,1,2,2,3,1,2,1,3,2,1
225,45 - 49,No,No,No,No,Yes,Yes,No,4,3,3,2,5,5,5,4,3,4,4,3,5,3,1,1,1,6,3,5,1,2,5,2,3,2,4,4,1,3
130,35 - 44,No,No,No,No,Yes,No,No,3,1,5,3,5,2,4,5,4,4,3,3,1,4,4,3,5,2,3,3,2,2,4,1,1,2,2,4,5,2
428,18 - 24,No,No,No,No,Yes,No,Yes,4,5,5,5,3,1,2,1,4,5,5,3,3,1,1,1,5,3,3,4,3,2,3,2,5,2,5,5,4,3
465,18 - 24,No,No,Yes,No,Yes,No,No,1,4,4,1,2,1,5,5,3,4,3,4,1,4,4,1,1,5,4,3,2,2,3,1,4,2,3,4,4,5
396,50 +,No,No,No,No,Yes,Yes,Yes,2,5,4,2,4,1,5,3,4,5,4,2,2,2,4,4,2,5,5,5,5,3,3,3,1,2,2,1,5,3
264,18 - 24,No,No,Yes,No,Yes,No,No,2,2,4,5,2,2,3,2,4,5,4,3,2,4,3,3,5,4,2,2,4,3,3,3,1,2,5,3,5,2
148,50 +,No,No,Yes,Yes,No,No,No,3,5,4,3,3,1,1,1,5,3,4,5,1,4,2,2,1,10,1,5,3,3,4,2,2,2,4,2,4,4
149,45 - 49,No,No,Yes,Yes,No,Yes,Yes,4,5,3,2,4,3,3,3,5,5,4,5,4,2,2,5,5,9,4,2,1,3,2,2,2,2,5,2,1,1
436,50 +,No,No,No,No,No,No,No,2,3,5,5,2,2,3,3,3,3,4,4,5,5,3,4,1,1,2,2,2,3,1,4,1,2,4,1,5,3
223,18 - 24,No,No,Yes,No,No,Yes,No,5,5,4,1,4,5,1,3,1,5,4,5,1,5,5,4,5,3,3,4,2,3,1,3,1,2,3,3,3,4
287,50 +,Yes,No,No,No,Yes,No,No,4,1,5,4,1,2,1,1,5,2,1,4,2,1,1,1,5,6,4,1,2,4,5,2,1,2,4,3,4,2
42,25 - 34,Yes,No,No,No,No,No,No,1,4,5,5,1,2,1,2,5,3,5,4,4,1,5,3,3,2,1,1,4,4,1,1,1,2,2,1,4,1
233,35 - 44,No,No,No,No,Yes,Yes,No,3,4,4,2,3,4,2,1,2,4,4,5,2,1,2,5,2,9,4,4,3,3,3,2,2,2,4,4,1,2
127,18 - 24,Yes,No,No,No,Yes,Yes,No,3,2,3,2,5,5,3,1,3,3,4,4,2,5,1,3,1,2,4,1,5,3,1,2,5,2,3,3,1,4
315,50 +,No,No,No,No,No,No,Yes,5,4,4,5,1,5,2,2,5,4,5,4,5,5,5,1,2,2,1,2,2,3,4,1,1,2,5,2,2,4
307,25 - 34,No,No,No,No,No,No,Yes,2,2,2,5,5,2,2,2,3,3,1,5,3,3,3,4,4,9,4,1,4,3,2,5,4,2,2,4,4,4
413,35 - 44,No,No,Yes,No,Yes,No,No,1,1,1,4,1,5,5,1,5,3,1,5,2,4,2,2,5,0,2,2,2,4,3,1,1,2,1,4,4,5
403,45 - 49,No,No,No,Yes,Yes,Yes,Yes,5,3,3,5,3,4,5,5,2,3,5,5,3,5,2,4,1,0,1,4,1,1,4,1,4,2,5,3,3,3
54,18 - 24,No,No,Yes,No,Yes,Yes,No,4,2,5,4,1,1,2,5,2,4,5,2,4,2,2,4,4,7,1,5,3,1,3,1,5,3,3,4,4,5
469,35 - 44,No,Yes,Yes,Yes,Yes,Yes,No,3,5,4,3,3,4,5,1,2,5,4,4,3,3,3,1,2,5,3,5,1,1,3,2,3,3,2,2,4,1
25,45 - 49,Yes,Yes,Yes,No,No,Yes,No,4,1,5,4,4,4,1,1,2,5,4,3,2,5,1,1,3,6,5,4,2,1,3,3,4,3,5,2,2,5
359,50 +,No,No,No,No,No,No,No,1,3,1,4,3,5,1,5,5,5,2,2,2,5,3,1,2,8,5,4,4,1,5,3,2,3,1,3,4,2
458,25 - 34,No,No,No,No,Yes,No,No,3,5,2,5,4,2,2,5,3,5,5,3,3,4,2,2,3,5,2,4,4,1,5,2,1,3,4,2,1,4
431,45 - 49,No,No,No,No,Yes,No,No,2,3,1,1,2,3,4,4,3,3,4,5,5,3,4,3,5,1,3,1,5,1,5,1,1,3,1,5,1,4
150,18 - 24,No,No,Yes,Yes,No,No,No,4,1,4,2,1,5,2,2,5,3,3,4,2,5,5,3,1,1,2,5,4,1,5,1,3,3,4,4,4,2
101,35 - 44,No,No,No,Yes,No,No,No,3,1,4,1,5,4,3,5,5,5,4,2,5,4,1,2,2,5,5,5,4,2,3,1,1,3,1,4,5,5
146,25 - 34,No,No,No,No,No,No,Yes,5,1,4,4,4,5,1,1,3,4,5,4,5,2,4,4,5,7,4,4,2,2,5,5,1,3,5,1,3,3
200,50 +,No,No,No,No,Yes,Yes,No,3,5,4,4,4,3,4,1,5,3,5,2,5,5,2,1,1,6,2,5,1,2,2,3,5,3,2,1,2,4
117,50 +,No,No,Yes,No,Yes,No,No,4,4,4,5,5,1,4,4,5,5,1,2,1,3,1,1,2,10,4,4,1,2,3,1,2,3,1,5,1,1
15,25 - 34,No,No,No,No,No,No,No,2,1,3,5,3,4,2,2,3,2,5,5,1,4,5,5,2,2,2,4,3,2,2,3,3,3,5,3,4,5
306,18 - 24,No,No,No,No,No,Yes,Yes,4,3,1,4,1,5,1,1,2,4,2,4,1,5,3,4,5,8,4,5,1,2,4,4,5,3,2,4,3,5
94,25 - 34,No,No,No,No,Yes,No,No,1,3,4,4,3,3,5,2,3,3,4,5,1,5,1,2,3,6,5,3,4,2,2,3,4,3,1,5,5,3
323,45 - 49,No,No,No,No,Yes,Yes,Yes,3,2,3,3,3,4,3,3,4,3,4,5,2,5,4,1,2,6,2,5,5,2,5,4,2,3,4,3,2,4
165,18 - 24,No,No,No,Yes,No,No,No,3,4,1,4,3,1,3,5,5,3,5,4,5,1,1,5,1,7,4,5,4,3,1,4,4,3,4,5,3,2
159,50 +,No,No,No,Yes,No,No,No,3,3,4,1,5,5,4,4,5,5,5,2,4,3,3,3,5,9,4,4,2,3,4,5,1,3,2,4,2,4
256,35 - 44,No,No,No,No,Yes,No,No,4,2,1,5,5,4,2,5,5,4,3,3,3,1,2,2,2,9,4,4,5,3,4,1,2,3,1,5,4,4
481,45 - 49,No,No,No,No,Yes,Yes,No,1,1,5,1,1,5,1,2,5,5,5,5,5,4,4,5,1,1,5,5,4,3,3,1,4,3,2,2,4,2
134,18 - 24,No,No,Yes,No,Yes,Yes,No,5,4,1,3,4,3,3,2,2,3,5,4,1,4,3,1,3,3,1,3,2,3,2,1,3,3,5,3,3,1
268,50 +,No,No,Yes,No,Yes,No,No,1,1,1,1,3,5,3,5,5,5,1,4,4,4,4,3,5,10,5,3,3,3,2,2,4,3,5,2,4,5
201,35 - 44,No,No,Yes,No,Yes,No,No,1,1,5,2,2,2,4,3,3,3,5,4,1,5,2,1,5,6,5,4,3,3,2,3,1,3,2,3,3,4
235,18 - 24,No,No,No,No,No,Yes,Yes,5,4,5,1,5,3,4,1,4,4,2,5,5,5,4,3,3,9,1,3,3,3,1,4,4,3,4,2,3,2
362,50 +,No,No,No,No,No,No,No,4,3,3,3,3,1,4,4,5,4,3,3,2,4,1,4,3,7,3,2,4,4,4,3,4,3,2,3,4,3
461,18 - 24,No,No,Yes,No,Yes,No,Yes,5,4,4,1,5,4,3,3,3,3,5,5,5,5,4,4,2,3,3,1,4,4,1,3,5,3,1,2,1,5
266,25 - 34,No,No,Yes,No,Yes,No,Yes,4,1,4,1,5,2,3,1,5,3,1,5,4,5,2,1,4,8,5,1,1,5,3,1,5,3,1,4,2,1
65,45 - 49,No,No,No,No,No,Yes,No,2,2,5,4,2,3,1,3,1,5,5,2,2,1,4,5,1,2,5,1,4,5,4,2,3,3,5,4,3,3
158,45 - 49,No,No,No,Yes,No,Yes,Yes,4,3,2,1,4,1,3,5,2,3,3,4,5,5,1,5,4,1,1,2,2,4,1,2,2,3,4,2,4,5
341,35 - 44,No,No,No,No,Yes,No,No,2,2,3,4,2,4,2,2,4,2,5,5,4,2,4,5,3,6,2,2,2,1,1,1,3,4,4,5,4,4
435,18 - 24,No,No,No,No,Yes,No,Yes,1,1,4,1,4,3,2,5,2,4,5,5,3,3,4,4,5,6,5,4,4,1,1,1,3,1,4,2,2,4
195,25 - 34,No,No,No,No,Yes,Yes,No,2,5,3,3,1,2,5,5,4,4,2,3,2,1,5,3,5,7,5,2,1,2,3,2,2,5,4,2,2,4
353,50 +,No,No,No,No,No,No,No,2,3,5,4,2,3,3,4,5,3,5,5,3,4,5,3,3,3,2,3,3,2,5,2,4,4,1,3,1,1
275,45 - 49,No,No,No,No,Yes,Yes,No,2,1,4,5,4,2,4,1,5,5,4,5,2,2,4,1,2,7,4,2,5,3,2,3,5,1,5,3,2,1
228,50 +,No,No,No,No,No,Yes,No,2,1,1,2,4,3,5,4,5,5,1,4,2,3,2,1,2,0,4,5,2,3,5,3,3,1,2,1,4,2
347,45 - 49,No,No,No,No,Yes,Yes,No,1,3,5,5,2,1,1,5,3,5,4,4,4,3,1,1,4,0,3,3,1,3,3,5,5,3,2,3,2,2
51,18 - 24,No,No,No,No,No,No,No,2,1,3,2,1,3,3,4,4,3,2,3,5,4,2,5,5,6,4,3,3,1,4,1,4,3,5,5,2,5
351,45 - 49,No,No,No,No,No,Yes,No,1,4,2,2,4,1,3,3,3,2,1,4,3,1,2,2,3,0,5,4,5,2,4,1,3,2,2,3,3,1
120,50 +,No,No,Yes,No,Yes,No,No,1,1,2,3,1,3,5,3,4,3,4,5,5,3,1,4,3,4,4,5,4,3,4,2,2,4,2,3,4,2
369,25 - 34,No,No,No,No,Yes,Yes,No,5,5,5,2,3,1,3,4,3,3,5,4,1,4,4,1,5,9,1,4,4,2,1,2,5,4,1,1,3,3
106,18 - 24,No,No,No,No,Yes,Yes,No,3,1,4,1,5,2,3,1,5,2,4,5,3,5,4,2,5,6,2,3,3,3,5,3,1,4,3,3,4,1
96,45 - 49,No,No,No,Yes,Yes,Yes,No,1,5,3,2,4,4,3,2,4,3,4,5,2,5,5,2,3,4,1,5,1,2,3,2,2,4,1,2,4,5
78,18 - 24,No,No,Yes,No,Yes,No,Yes,2,3,5,5,3,4,4,4,5,3,5,2,2,1,5,2,2,8,3,4,3,1,4,2,4,1,2,2,5,3
404,25 - 34,No,No,No,No,Yes,No,No,4,4,2,5,3,4,4,4,3,5,5,4,1,4,5,3,4,1,3,2,5,1,4,3,4,2,4,1,4,3
367,45 - 49,No,No,No,No,No,Yes,No,2,2,5,2,3,2,1,3,5,2,4,3,3,1,3,2,4,9,4,3,5,3,3,1,1,1,3,2,1,1
86,35 - 44,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,1,4,5,1,3,4,5,3,4,1,3,4,1,2,2,1,10,2,3,3,1,1,1,4,1,3,1,2,4
205,25 - 34,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,2,1,3,1,4,3,2,5,4,3,3,3,3,2,2,1,5,2,1,1,3,3,2,5,5,1,4,5
333,50 +,No,No,No,No,No,Yes,Yes,5,4,1,1,2,5,1,3,2,3,4,5,1,3,3,2,1,8,1,2,5,1,1,1,2,1,3,5,2,1
102,25 - 34,No,No,No,No,Yes,No,Yes,3,4,4,5,3,1,5,1,5,3,5,4,4,4,3,3,2,0,3,2,5,2,2,4,2,3,3,1,2,2
234,18 - 24,No,No,No,No,Yes,Yes,No,1,3,2,5,1,5,1,2,3,4,5,4,4,5,5,3,4,2,2,2,4,2,4,1,1,5,2,4,4,4
129,50 +,Yes,No,No,No,Yes,No,No,3,5,2,4,1,3,5,1,1,1,2,4,2,1,4,3,3,6,3,2,4,3,2,3,5,2,4,5,4,3
239,45 - 49,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,5,1,3,2,4,4,4,1,5,1,3,3,2,2,5,5,5,4,2,2,3,4,1,1,1,5,4,5,2
79,45 - 49,No,No,Yes,No,Yes,Yes,Yes,5,3,5,2,5,3,1,2,1,5,5,5,1,2,5,4,3,7,2,4,5,3,3,2,5,4,5,3,5,2
26,50 +,No,No,No,No,Yes,No,No,1,1,2,5,4,1,1,3,5,3,4,3,2,5,2,3,5,1,1,3,2,3,3,2,4,2,3,2,5,4
482,25 - 34,No,No,Yes,No,No,Yes,No,5,4,4,5,1,2,4,3,5,3,5,4,2,1,3,5,3,0,4,2,2,4,2,2,3,3,4,3,1,3
156,25 - 34,No,No,No,Yes,No,No,Yes,4,3,1,3,5,4,2,1,5,2,5,4,5,4,5,3,3,0,2,3,5,1,1,2,1,1,3,5,1,4
291,50 +,No,No,No,No,Yes,No,Yes,3,1,5,1,1,1,3,5,3,4,2,5,2,3,5,1,1,2,2,4,3,5,1,3,2,5,3,5,3,1
118,18 - 24,No,No,Yes,No,Yes,Yes,No,1,4,3,3,4,4,2,1,4,4,4,5,2,3,4,4,2,6,5,4,3,5,4,3,3,5,4,5,2,5
415,18 - 24,No,No,No,No,Yes,No,No,3,3,2,3,2,4,2,4,4,5,4,5,5,1,1,5,5,10,1,1,1,1,5,1,3,1,2,2,1,1
405,18 - 24,No,No,No,No,Yes,No,No,1,2,2,3,5,1,4,3,1,5,5,3,2,3,5,4,5,6,5,2,3,1,2,3,5,1,2,2,3,4
69,50 +,No,No,No,No,Yes,No,No,1,1,2,5,1,3,4,3,1,1,2,3,3,4,1,5,1,6,1,5,3,1,1,1,3,1,4,2,2,2
5,45 - 49,Yes,No,No,No,Yes,Yes,Yes,2,2,2,4,1,2,2,4,4,5,2,3,2,3,4,1,4,3,4,5,4,1,2,3,3,1,1,3,5,1
448,35 - 44,No,No,No,No,Yes,No,No,4,1,3,5,4,1,3,2,3,5,5,4,1,1,4,5,4,0,4,1,3,1,3,2,2,1,3,5,4,5
155,50 +,No,No,No,Yes,No,No,No,5,2,1,3,4,2,2,1,5,4,4,5,1,3,5,1,1,0,5,4,3,1,5,2,4,1,4,5,1,3
160,45 - 49,No,No,No,Yes,No,Yes,Yes,2,1,4,3,3,1,5,5,4,5,1,4,4,3,1,1,2,3,2,4,1,2,2,3,5,1,5,3,4,2
116,25 - 34,No,No,Yes,No,Yes,No,Yes,3,5,5,2,4,3,5,3,2,3,1,3,1,2,5,2,1,3,2,5,4,2,3,1,2,1,2,4,5,3
194,25 - 34,Yes,No,Yes,Yes,No,Yes,No,1,1,1,2,2,2,4,5,3,5,3,4,3,3,4,1,1,4,4,2,5,2,4,5,3,1,4,1,5,1
30,35 - 44,No,No,No,No,Yes,No,No,4,3,1,5,3,5,3,4,3,4,2,4,5,5,2,1,5,4,3,3,3,2,3,1,1,1,3,4,5,5
406,50 +,No,No,No,Yes,Yes,Yes,No,5,4,4,2,4,1,2,2,5,3,5,2,5,1,5,1,4,8,4,5,1,3,4,1,2,1,2,4,2,5
337,35 - 44,No,No,No,No,Yes,No,No,1,3,5,3,5,3,1,5,5,4,5,5,3,2,4,5,4,3,3,3,4,3,2,3,4,1,5,2,1,1
108,45 - 49,No,No,No,No,Yes,Yes,Yes,2,4,4,1,4,4,5,1,3,4,1,5,3,3,4,5,3,10,1,2,2,3,5,2,5,1,5,1,2,5
422,25 - 34,No,No,No,No,Yes,No,Yes,3,5,2,2,1,4,2,2,3,3,5,5,5,1,1,1,4,5,4,1,3,3,2,1,1,1,1,2,5,4
175,18 - 24,Yes,No,No,No,Yes,No,Yes,2,1,5,2,3,3,2,5,4,5,5,4,5,5,1,3,2,10,3,4,1,3,4,2,1,1,3,1,2,2
265,35 - 44,No,No,Yes,No,Yes,No,No,5,4,5,5,3,3,5,3,1,4,5,3,1,3,3,2,4,6,5,3,5,3,3,1,4,1,4,5,4,3
198,35 - 44,Yes,No,No,No,No,No,No,5,4,4,5,4,2,1,4,3,5,5,4,1,4,2,2,5,5,5,1,4,4,1,4,4,1,1,5,3,1
326,25 - 34,No,No,Yes,No,No,No,Yes,3,3,2,2,5,1,4,4,4,3,3,3,2,3,4,4,4,1,3,1,1,3,2,1,4,1,1,5,1,5
492,50 +,No,No,No,No,No,No,No,2,5,2,1,3,3,5,5,3,5,1,4,1,4,4,4,5,3,1,2,2,1,2,5,1,1,2,3,5,3
29,45 - 49,No,No,No,No,No,Yes,No,2,4,4,5,5,3,2,2,5,4,4,3,4,3,1,4,5,5,4,5,1,1,3,1,4,2,2,1,2,2
122,25 - 34,No,No,No,No,Yes,No,Yes,4,5,1,5,1,1,4,2,4,4,4,4,3,1,1,3,3,1,2,3,1,1,3,2,2,2,1,2,4,4
211,45 - 49,No,No,No,No,Yes,Yes,Yes,3,5,5,2,3,4,5,5,5,5,2,3,2,1,4,2,2,10,4,4,4,1,2,1,2,2,1,2,1,5
463,50 +,No,No,Yes,No,Yes,Yes,Yes,2,2,3,4,1,3,2,4,1,3,5,5,5,4,3,1,2,9,1,5,1,1,2,2,4,2,3,3,5,1
91,18 - 24,No,No,No,No,Yes,Yes,Yes,3,3,3,5,2,5,5,4,4,3,3,5,3,5,1,5,5,1,4,3,2,1,5,2,3,2,1,4,1,1
242,35 - 44,No,No,No,No,Yes,No,No,3,4,4,3,1,3,4,2,5,4,4,5,4,5,5,1,1,1,1,3,1,1,1,1,4,2,5,5,2,2
154,50 +,No,No,No,Yes,No,No,No,2,1,2,1,5,2,5,4,3,3,3,3,4,5,2,1,4,8,5,1,3,2,1,5,2,2,1,1,2,1
467,35 - 44,No,No,No,No,Yes,No,No,4,5,3,2,3,3,1,3,2,4,4,3,1,2,5,1,4,0,4,5,2,2,3,2,4,2,5,3,5,4
437,45 - 49,No,No,No,No,Yes,No,No,4,4,5,4,4,4,5,5,4,5,5,4,5,2,5,1,4,10,3,2,2,2,3,2,1,2,2,3,3,5
100,18 - 24,No,No,No,No,Yes,No,No,2,5,4,5,2,1,5,4,3,2,3,3,3,2,3,2,4,0,5,1,1,3,1,2,3,2,4,5,5,5
459,25 - 34,No,No,Yes,No,Yes,No,No,2,3,1,1,3,3,3,5,5,1,3,3,1,3,1,1,3,9,3,2,2,3,3,3,5,2,4,1,5,2
350,45 - 49,No,No,No,No,Yes,Yes,No,4,1,4,2,5,5,3,3,4,3,5,3,3,4,5,2,5,6,4,4,4,3,3,3,5,2,5,3,4,2
45,35 - 44,No,No,No,Yes,No,No,No,2,5,5,1,2,4,5,4,4,2,5,5,2,4,3,4,2,6,2,1,3,3,2,5,5,2,2,4,4,2
258,18 - 24,No,No,No,No,Yes,Yes,No,1,3,1,2,1,1,1,4,5,5,5,5,1,4,2,1,1,2,4,4,2,3,4,3,5,2,4,2,2,2
197,18 - 24,Yes,No,No,No,No,Yes,No,4,3,3,1,3,3,2,5,4,4,5,1,5,2,4,1,5,5,4,5,1,4,3,2,4,2,3,1,5,1
392,25 - 34,No,No,No,No,Yes,Yes,Yes,5,3,5,3,3,5,5,4,2,5,5,2,2,1,2,1,5,0,2,1,2,4,4,2,3,2,3,5,5,4
36,35 - 44,No,No,No,No,No,Yes,Yes,3,4,4,3,3,2,3,5,4,4,4,3,3,1,3,4,4,10,1,3,3,1,5,3,2,2,1,3,3,1
485,18 - 24,No,No,No,No,No,No,Yes,4,4,4,5,3,2,2,4,4,4,4,5,3,5,5,5,4,9,4,5,3,2,4,2,3,2,4,3,2,3
174,45 - 49,No,No,No,No,Yes,Yes,No,3,3,3,1,1,3,5,1,4,5,4,4,2,1,2,2,4,1,4,1,5,1,4,3,4,3,2,4,2,2
390,18 - 24,No,No,No,No,Yes,No,No,1,3,4,5,3,5,1,3,3,3,3,5,3,2,3,4,2,6,4,2,3,1,3,1,1,3,3,2,1,5
361,18 - 24,No,No,No,No,No,No,Yes,1,5,1,5,2,5,4,2,3,3,5,3,2,1,4,3,2,6,1,3,1,1,1,3,5,3,2,4,4,3
328,18 - 24,No,No,No,No,No,No,No,5,5,3,3,4,3,5,4,5,2,4,4,2,2,5,3,2,7,4,3,4,1,3,3,4,3,3,1,1,5
60,18 - 24,No,No,No,No,Yes,Yes,No,5,4,3,3,2,4,5,5,5,3,5,5,2,4,1,1,3,4,2,2,2,1,4,3,1,3,5,2,3,1
303,35 - 44,No,No,No,No,Yes,No,No,4,3,3,3,2,3,5,1,5,4,4,5,5,4,3,2,5,3,2,2,3,1,3,5,1,3,1,2,3,5
454,18 - 24,No,No,No,No,Yes,No,Yes,4,5,1,1,2,1,1,3,4,5,4,5,1,4,2,1,4,9,4,4,4,1,3,4,2,3,2,2,1,1
75,18 - 24,Yes,No,No,No,Yes,Yes,No,5,3,2,2,1,2,5,2,3,3,3,5,1,5,2,1,4,3,1,3,5,1,3,2,1,3,2,2,2,5
12,25 - 34,No,No,No,Yes,No,No,No,1,3,1,3,1,1,3,3,5,3,5,4,3,5,1,2,4,0,5,1,5,1,3,1,2,3,5,1,3,5
241,18 - 24,Yes,No,No,No,Yes,Yes,No,2,3,4,5,2,5,3,3,3,5,5,3,1,5,1,1,3,3,1,3,5,2,4,1,3,3,2,1,3,5
172,35 - 44,Yes,No,No,No,Yes,No,No,3,3,2,2,5,4,3,3,4,4,4,5,2,2,1,5,2,7,4,1,5,2,1,2,1,3,5,4,5,3
71,25 - 34,No,No,No,No,Yes,No,Yes,5,1,2,1,5,2,4,2,4,2,5,5,2,1,2,3,4,0,5,1,3,2,4,2,4,3,1,1,4,1
452,50 +,Yes,Yes,Yes,Yes,Yes,Yes,No,2,1,2,1,3,3,2,5,5,2,5,4,2,5,1,3,1,10,2,5,4,2,3,2,4,3,2,1,1,2
288,18 - 24,No,No,No,No,Yes,No,Yes,4,3,1,4,1,5,1,3,4,5,3,5,4,3,2,3,1,6,2,1,3,2,3,2,4,3,5,1,4,3
344,25 - 34,No,No,No,No,Yes,No,Yes,3,2,3,5,4,1,2,5,4,4,4,5,5,4,4,5,1,9,5,3,4,2,3,2,3,3,4,3,1,2
180,25 - 34,Yes,No,No,No,Yes,No,Yes,2,2,4,5,1,2,2,3,2,5,4,4,4,5,4,5,3,7,3,5,3,2,3,1,2,3,2,3,4,2
216,45 - 49,No,No,No,Yes,Yes,Yes,Yes,3,5,2,3,3,3,1,3,5,5,3,4,2,5,2,1,3,1,5,5,3,2,2,1,4,3,1,4,1,3
271,50 +,No,No,No,No,Yes,No,No,4,3,2,2,5,1,2,1,3,5,4,5,2,5,1,5,2,4,4,3,4,2,5,2,3,3,1,5,4,5
88,25 - 34,Yes,No,Yes,No,No,Yes,Yes,3,2,4,2,5,3,5,3,3,5,1,5,3,5,2,1,3,3,5,4,4,2,5,2,2,3,3,4,3,5
460,50 +,No,No,Yes,No,Yes,No,No,2,1,1,5,2,2,5,3,5,2,5,1,5,4,1,3,2,2,5,3,3,3,5,2,2,3,2,1,2,5
470,50 +,No,No,No,No,No,Yes,Yes,1,1,1,4,1,2,2,5,5,3,5,3,5,5,3,4,2,2,3,5,4,3,3,3,2,3,2,2,3,2
308,18 - 24,Yes,No,No,No,No,Yes,No,2,3,3,4,5,3,3,2,5,2,5,4,2,5,4,5,5,3,5,2,4,3,3,3,5,3,1,5,3,1
95,50 +,No,No,No,No,Yes,No,No,2,4,1,2,4,2,1,1,5,5,4,4,3,1,1,1,5,7,3,2,4,3,4,2,4,3,1,1,4,3
89,50 +,No,No,No,No,Yes,No,No,4,3,5,1,3,5,5,2,4,3,5,2,1,3,4,5,2,2,3,3,4,3,3,3,5,3,5,1,1,4
230,25 - 34,No,No,No,No,Yes,No,Yes,1,1,2,2,2,2,2,5,5,3,2,4,1,4,3,1,4,0,5,2,4,3,2,1,5,3,5,2,2,4
226,50 +,No,No,No,No,Yes,No,No,2,4,2,2,4,4,2,5,4,3,3,5,1,4,2,3,4,7,3,5,1,3,2,2,2,3,2,3,5,5
371,18 - 24,No,No,No,No,No,No,Yes,1,4,1,1,2,3,5,2,3,3,5,5,5,4,4,1,3,4,2,2,2,3,3,2,1,3,1,5,3,5
441,25 - 34,No,No,No,No,Yes,Yes,Yes,1,2,3,3,5,4,5,5,3,4,4,5,1,5,3,3,1,2,2,4,3,3,5,3,5,3,5,3,2,2
247,45 - 49,No,No,No,No,Yes,Yes,No,5,3,1,3,5,2,1,5,5,5,5,5,2,1,2,5,1,3,3,2,1,2,4,2,3,3,5,5,3,1
489,50 +,No,No,No,No,No,No,No,3,5,4,2,1,2,3,1,3,5,5,5,5,1,4,4,5,5,4,1,1,2,4,2,4,3,3,2,4,1
27,18 - 24,No,No,No,No,Yes,No,No,4,2,2,4,1,3,1,5,5,2,3,2,4,4,5,2,2,10,2,2,2,5,3,1,2,3,4,1,2,4
457,25 - 34,No,No,No,No,Yes,No,No,3,3,5,3,5,2,4,2,3,5,2,3,2,2,3,4,4,3,4,3,5,5,3,1,5,3,4,1,3,2
218,18 - 24,No,No,No,No,No,Yes,No,4,1,1,1,3,1,3,4,3,5,4,4,3,3,4,5,5,10,4,3,1,4,1,1,3,3,5,4,1,1
183,18 - 24,Yes,No,Yes,No,Yes,No,No,1,3,1,2,3,3,4,2,4,4,4,4,3,5,5,2,5,7,3,1,1,3,4,1,3,3,3,1,3,4
171,50 +,Yes,No,No,No,No,No,No,2,2,1,5,1,1,3,4,4,5,5,5,1,1,4,1,1,10,1,2,3,2,5,1,3,3,4,3,4,1
283,50 +,No,No,No,No,Yes,No,No,2,4,2,4,2,2,5,4,5,3,5,4,3,4,3,2,3,7,1,4,2,3,5,2,1,3,1,5,4,4
105,35 - 44,No,No,No,No,Yes,No,No,5,3,4,4,2,3,1,3,4,1,1,5,2,4,3,4,1,1,1,5,5,2,2,3,5,3,4,5,1,5
109,25 - 34,No,No,No,No,Yes,Yes,No,1,3,4,1,3,3,1,4,5,3,4,5,5,5,4,3,2,8,5,2,2,2,4,1,5,3,4,4,3,3
255,50 +,No,No,No,No,Yes,No,No,1,3,3,4,1,3,3,5,4,4,5,5,1,3,4,3,3,5,4,5,1,1,5,5,5,5,2,4,5,5
292,35 - 44,No,No,No,No,Yes,No,No,2,2,3,5,5,3,5,1,4,2,5,1,2,3,4,1,4,0,1,4,1,2,1,3,4,1,1,4,4,4
